apart,1
apiece,1
apologised,1
apologized,1
appetites,1
applauded,1
applause,1
apple,1
applicant,1
appreciate,1
appreciation,1
apprehended,1
approachable,1
appropriate,1
approves,1
approving,1
apricot,1
april,1
aptitude,1
archly,1
archness,1
argued,1
arguing,1
aristocratic,1
arithmetic,1
armed,1
army,1
arranger,1
arrives,1
arrow,1
arrum,1
articulate,1
articulation,1
artist,1
artless,1
artlessness,1
ash,1
askance,1
assemblies,1
assenting,1
assert,1
assertions,1
assiduously,1
assistant,1
assistants,1
assizes,1
