mark,12
moreover,12
names,12
neck,12
nonsense,12
opening,12
patience,12
peculiar,12
performance,12
pigeon,12
points,12
presented,12
principal,12
principle,12
procured,12
prove,12
pursuits,12
questions,12
rational,12
regular,12
remarks,12
request,12
residence,12
resist,12
ring,12
sad,12
satisfy,12
seated,12
secured,12
selfishness,12
sensations,12
shame,12
shew,12
shewed,12
shocked,12
show,12
sighed,12
sincerity,12
softened,12
solitude,12
somersetshire,12
startled,12
striking,12
struggle,12
stupid,12
