mentioning,7
merry,7
michaelmas,7
misfortune,7
moderate,7
mortification,7
mourning,7
nancy,7
nearest,7
needed,7
neighbour,7
newspaper,7
observations,7
occasional,7
occasioned,7
officer,7
older,7
oop,7
owe,7
pale,7
perceiving,7
performed,7
pictures,7
picturesque,7
places,7
pleasantly,7
poverty,7
preference,7
preferred,7
principally,7
procure,7
professions,7
pronounced,7
prospects,7
prosperity,7
rapidity,7
raptures,7
reconciliation,7
regretted,7
rejoice,7
relative,7
repeatedly,7
reverse,7
rooke,7
sailors,7
sanguine,7
